,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,nation_jersey_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
2861,0.35,0.3611111111111111,0.21428571428571427,0.5,0.4722222222222222,0.0467608839988618,0.017057569296375266,0.0,0.5,0.5,0.042429399672949654,0.23469387755102042,0.2857142857142857,0.3448275862068966,0.788235294117647,0.7093023255813954,0.5232558139534884,0.7777777777777778,0.6511627906976745,0.7692307692307693,0.7261904761904762,0.8433734939759037,0.75,0.7619047619047619,0.5945945945945946,0.6666666666666666,0.7162162162162162,0.37254901960784315,0.6933333333333334,0.7142857142857143,0.4461538461538462,0.6233766233766234,0.26229508196721313,0.7701149425287356,0.3333333333333333,0.35714285714285715,0.7582417582417582,0.7142857142857143,0.7,0.625,0.42528735632183906,0.43373493975903615,0.3780487804878049,0.06818181818181818,0.044444444444444446,0.11235955056179775,0.13636363636363635,0.033707865168539325
2874,0.35,0.2222222222222222,0.21428571428571427,0.5,0.4722222222222222,0.04201840083467704,0.021321961620469083,0.0,0.5,0.25,0.04755558061688461,0.25510204081632654,0.42857142857142855,0.20689655172413793,0.6235294117647059,0.4883720930232558,0.5581395348837209,0.7283950617283951,0.27906976744186046,0.6043956043956044,0.39285714285714285,0.6144578313253012,0.6875,0.6547619047619048,0.6756756756756757,0.7654320987654321,0.6351351351351351,0.43137254901960786,0.8133333333333334,0.5857142857142857,0.5692307692307692,0.8571428571428571,0.5081967213114754,0.5977011494252874,0.8205128205128205,0.7619047619047619,0.4835164835164835,0.5454545454545454,0.6125,0.5972222222222222,0.7816091954022989,0.8192771084337349,0.8292682926829268,0.045454545454545456,0.14444444444444443,0.056179775280898875,0.09090909090909091,0.02247191011235955
2877,0.35,0.5277777777777778,0.42857142857142855,0.5,0.4722222222222222,0.0467608839988618,0.0,0.0,0.75,0.5,0.055244852032787055,0.1836734693877551,0.5714285714285714,0.5172413793103449,0.7411764705882353,0.7558139534883721,0.7558139534883721,0.7407407407407407,0.7209302325581395,0.7472527472527473,0.7261904761904762,0.5903614457831325,0.7375,0.7619047619047619,0.7027027027027027,0.7777777777777778,0.7297297297297297,0.49019607843137253,0.5733333333333334,0.7285714285714285,0.5384615384615384,0.6233766233766234,0.6065573770491803,0.7816091954022989,0.4230769230769231,0.2976190476190476,0.7692307692307693,0.6493506493506493,0.6125,0.625,0.3333333333333333,0.2891566265060241,0.32926829268292684,0.045454545454545456,0.05555555555555555,0.0898876404494382,0.14772727272727273,0.1348314606741573
2890,0.4,0.3611111111111111,0.42857142857142855,0.5,0.4444444444444444,0.04012140756900313,0.042643923240938165,0.0,0.5,0.5,0.043454635861736646,0.20408163265306123,0.5714285714285714,0.2413793103448276,0.5058823529411764,0.6395348837209303,0.6046511627906976,0.7160493827160493,0.4883720930232558,0.7142857142857143,0.4880952380952381,0.46987951807228917,0.6625,0.7142857142857143,0.6486486486486487,0.654320987654321,0.6891891891891891,0.5294117647058824,0.7333333333333333,0.6285714285714286,0.7692307692307693,0.935064935064935,0.5573770491803278,0.632183908045977,0.8205128205128205,0.7619047619047619,0.6703296703296703,0.6363636363636364,0.525,0.5555555555555556,0.6551724137931034,0.7951807228915663,0.7804878048780488,0.14772727272727273,0.12222222222222222,0.07865168539325842,0.13636363636363635,0.033707865168539325
2896,0.35,0.4722222222222222,0.40476190476190477,0.5,0.4444444444444444,0.04581238736602485,0.04477611940298507,0.0,0.75,0.75,0.048580816805671605,0.09183673469387756,0.2857142857142857,0.6206896551724138,0.7529411764705882,0.7093023255813954,0.5697674418604651,0.7283950617283951,0.6046511627906976,0.7582417582417582,0.6428571428571429,0.8192771084337349,0.6625,0.7380952380952381,0.7297297297297297,0.7037037037037037,0.7432432432432432,0.43137254901960786,0.64,0.7,0.46153846153846156,0.6883116883116883,0.39344262295081966,0.8160919540229885,0.6410256410256411,0.16666666666666666,0.7362637362637363,0.7142857142857143,0.6875,0.6527777777777778,0.47126436781609193,0.3132530120481928,0.3048780487804878,0.09090909090909091,0.05555555555555555,0.12359550561797752,0.125,0.0449438202247191
2902,0.4,0.6111111111111112,0.5238095238095238,0.5,0.4444444444444444,0.044863890733187896,0.031982942430703626,0.0,0.5,0.75,0.037815836823408194,0.2653061224489796,0.42857142857142855,0.5172413793103449,0.7176470588235294,0.6627906976744186,0.5930232558139535,0.7901234567901234,0.7209302325581395,0.7582417582417582,0.7619047619047619,0.7831325301204819,0.7875,0.7738095238095238,0.4594594594594595,0.5185185185185185,0.5135135135135135,0.3137254901960784,0.48,0.7285714285714285,0.26153846153846155,0.5714285714285714,0.6885245901639344,0.7701149425287356,0.3717948717948718,0.7023809523809523,0.7582417582417582,0.7402597402597403,0.7125,0.7083333333333334,0.6551724137931034,0.6867469879518072,0.6585365853658537,0.09090909090909091,0.15555555555555556,0.06741573033707865,0.06818181818181818,0.1348314606741573
2909,0.45,0.16666666666666666,0.3333333333333333,0.5,0.4166666666666667,0.04201840083467704,0.05543710021321962,0.0,0.25,0.5,0.04755558061688461,0.030612244897959183,0.2857142857142857,0.41379310344827586,0.7647058823529411,0.5930232558139535,0.43023255813953487,0.7530864197530864,0.7325581395348837,0.7582417582417582,0.7738095238095238,0.7469879518072289,0.7625,0.7380952380952381,0.7432432432432432,0.6419753086419753,0.7702702702702703,0.5294117647058824,0.84,0.6857142857142857,0.7538461538461538,0.8051948051948052,0.5245901639344263,0.7011494252873564,0.8333333333333334,0.75,0.6373626373626373,0.7532467532467533,0.675,0.7222222222222222,0.7126436781609196,0.6987951807228916,0.7195121951219512,0.056818181818181816,0.06666666666666667,0.056179775280898875,0.125,0.033707865168539325
2910,0.55,0.7222222222222222,0.6190476190476191,0.5,0.4166666666666667,0.029687944607796644,0.02771855010660981,0.0,0.25,0.0,0.022437293991603317,0.20408163265306123,0.5714285714285714,0.3793103448275862,0.03529411764705882,0.05813953488372093,0.13953488372093023,0.18518518518518517,0.1744186046511628,0.12087912087912088,0.047619047619047616,0.04819277108433735,0.325,0.13095238095238096,0.3783783783783784,0.41975308641975306,0.3108108108108108,0.35294117647058826,0.14666666666666667,0.42857142857142855,0.6307692307692307,0.2597402597402597,0.5737704918032787,0.08045977011494253,0.24358974358974358,0.14285714285714285,0.13186813186813187,0.4155844155844156,0.0875,0.4583333333333333,0.09195402298850575,0.060240963855421686,0.04878048780487805,0.8181818181818182,0.7555555555555555,0.797752808988764,0.8181818181818182,0.8202247191011236
2915,0.45,0.6388888888888888,0.6428571428571429,0.5,0.4166666666666667,0.03727591767049227,0.04477611940298507,0.0,0.5,0.5,0.03935369110658868,0.22448979591836735,0.42857142857142855,0.4827586206896552,0.7411764705882353,0.4069767441860465,0.686046511627907,0.7160493827160493,0.36046511627906974,0.6593406593406593,0.5952380952380952,0.5903614457831325,0.6625,0.7023809523809523,0.6081081081081081,0.654320987654321,0.7432432432432432,0.5098039215686274,0.48,0.5285714285714286,0.7230769230769231,0.8441558441558441,0.6721311475409836,0.5517241379310345,0.6153846153846154,0.7976190476190477,0.6483516483516484,0.6493506493506493,0.575,0.6388888888888888,0.735632183908046,0.7349397590361446,0.7804878048780488,0.14772727272727273,0.14444444444444443,0.15730337078651685,0.06818181818181818,0.0449438202247191
2918,0.5,0.75,0.5714285714285714,0.5,0.4166666666666667,0.036327421037655315,0.053304904051172705,0.0,0.25,0.25,0.038841073012195186,0.2755102040816326,0.2857142857142857,0.6551724137931034,0.35294117647058826,0.2441860465116279,0.8023255813953488,0.6049382716049383,0.2558139534883721,0.5274725274725275,0.35714285714285715,0.30120481927710846,0.5375,0.5595238095238095,0.3783783783783784,0.4691358024691358,0.44594594594594594,0.4117647058823529,0.38666666666666666,0.44285714285714284,0.7538461538461538,0.5844155844155844,0.7049180327868853,0.2413793103448276,0.7564102564102564,0.75,0.4835164835164835,0.42857142857142855,0.275,0.5972222222222222,0.7471264367816092,0.7710843373493976,0.7804878048780488,0.06818181818181818,0.13333333333333333,0.056179775280898875,0.06818181818181818,0.0449438202247191
2920,0.45,0.3333333333333333,0.30952380952380953,0.5,0.4166666666666667,0.04296689746751399,0.05543710021321962,0.0,0.75,0.5,0.04601772633370413,0.2653061224489796,0.2857142857142857,0.6551724137931034,0.6588235294117647,0.7790697674418605,0.6046511627906976,0.7160493827160493,0.7674418604651163,0.7252747252747253,0.7619047619047619,0.6867469879518072,0.6,0.75,0.8243243243243243,0.7901234567901234,0.7567567567567568,0.5490196078431373,0.68,0.6714285714285714,0.7076923076923077,0.5324675324675324,0.39344262295081966,0.7471264367816092,0.47435897435897434,0.27380952380952384,0.7912087912087912,0.6883116883116883,0.8625,0.6805555555555556,0.3448275862068966,0.2289156626506024,0.3170731707317073,0.09090909090909091,0.1,0.11235955056179775,0.125,0.1348314606741573
2928,0.5,0.6111111111111112,0.38095238095238093,0.5,0.4166666666666667,0.03727591767049227,0.023454157782515993,0.0,0.75,0.5,0.04140416348416266,0.07142857142857142,0.2857142857142857,0.3448275862068966,0.6235294117647059,0.5116279069767442,0.6511627906976745,0.7901234567901234,0.6395348837209303,0.6813186813186813,0.5952380952380952,0.6385542168674698,0.7625,0.7738095238095238,0.4864864864864865,0.5802469135802469,0.5540540540540541,0.5098039215686274,0.5733333333333334,0.6428571428571429,0.5538461538461539,0.7272727272727273,0.639344262295082,0.6206896551724138,0.8205128205128205,0.7142857142857143,0.6483516483516484,0.6233766233766234,0.725,0.625,0.6781609195402298,0.7349397590361446,0.7073170731707317,0.09090909090909091,0.06666666666666667,0.10112359550561797,0.1590909090909091,0.0898876404494382
2936,0.4,0.7777777777777778,0.7142857142857143,0.5,0.4166666666666667,0.030636441240633597,0.08102345415778252,0.0,0.5,0.0,0.03320227397386673,0.11224489795918367,0.42857142857142855,0.3793103448275862,0.058823529411764705,0.03488372093023256,0.06976744186046512,0.2345679012345679,0.10465116279069768,0.15384615384615385,0.08333333333333333,0.08433734939759036,0.375,0.14285714285714285,0.32432432432432434,0.35802469135802467,0.21621621621621623,0.49019607843137253,0.4266666666666667,0.32857142857142857,0.5230769230769231,0.025974025974025976,0.4262295081967213,0.11494252873563218,0.11538461538461539,0.14285714285714285,0.03296703296703297,0.2727272727272727,0.125,0.4583333333333333,0.011494252873563218,0.13253012048192772,0.12195121951219512,0.8181818181818182,0.7777777777777778,0.6966292134831461,0.7954545454545454,0.797752808988764
2942,0.45,0.6944444444444444,0.6190476190476191,0.5,0.4166666666666667,0.043915394100350946,0.021321961620469083,0.0,0.5,0.25,0.04191678157855616,0.08163265306122448,0.7142857142857143,0.27586206896551724,0.4470588235294118,0.8255813953488372,0.8488372093023255,0.6049382716049383,0.7674418604651163,0.6703296703296703,0.6547619047619048,0.5060240963855421,0.4625,0.75,0.4189189189189189,0.4567901234567901,0.6081081081081081,0.39215686274509803,0.24,0.6285714285714286,0.8,0.7532467532467533,0.9016393442622951,0.7471264367816092,0.7564102564102564,0.2619047619047619,0.7912087912087912,0.37662337662337664,0.7125,0.5138888888888888,0.47126436781609193,0.40963855421686746,0.3902439024390244,0.06818181818181818,0.044444444444444446,0.06741573033707865,0.14772727272727273,0.0898876404494382
2967,0.85,0.6388888888888888,0.6666666666666666,0.5,0.3888888888888889,0.009769515318220621,0.04477611940298507,0.25,0.5,0.0,0.010134459726159414,0.12244897959183673,0.14285714285714285,0.7586206896551724,0.047058823529411764,0.03488372093023256,0.06976744186046512,0.19753086419753085,0.10465116279069768,0.10989010989010989,0.03571428571428571,0.060240963855421686,0.2125,0.03571428571428571,0.2972972972972973,0.37037037037037035,0.5,0.43137254901960786,0.48,0.4142857142857143,0.6153846153846154,0.23376623376623376,0.7377049180327869,0.06896551724137931,0.23076923076923078,0.19047619047619047,0.10989010989010989,0.2597402597402597,0.175,0.2777777777777778,0.06896551724137931,0.024096385542168676,0.04878048780487805,0.8295454545454546,0.7555555555555555,0.7865168539325843,0.7954545454545454,0.8089887640449438
3009,0.65,0.25,0.19047619047619047,0.5,0.3888888888888889,0.03348193113914446,0.019189765458422176,0.0,0.75,0.75,0.02346253018039031,0.19387755102040816,0.0,0.3103448275862069,0.7058823529411765,0.7209302325581395,0.6395348837209303,0.7407407407407407,0.8372093023255814,0.7802197802197802,0.7142857142857143,0.6987951807228916,0.475,0.75,0.8108108108108109,0.8271604938271605,0.918918918918919,0.5686274509803921,0.9333333333333333,0.6714285714285714,0.7230769230769231,0.8181818181818182,0.4918032786885246,0.7241379310344828,0.5512820512820513,0.5476190476190477,0.7912087912087912,0.7402597402597403,0.6875,0.6805555555555556,0.5632183908045977,0.2891566265060241,0.24390243902439024,0.14772727272727273,0.06666666666666667,0.07865168539325842,0.13636363636363635,0.0449438202247191
3039,0.55,0.6944444444444444,0.7619047619047619,0.5,0.3888888888888889,0.03727591767049227,0.06396588486140725,0.0,0.5,0.25,0.03832845491780169,0.08163265306122448,0.42857142857142855,0.27586206896551724,0.6,0.7790697674418605,0.8604651162790697,0.6172839506172839,0.7674418604651163,0.6153846153846154,0.6309523809523809,0.46987951807228917,0.6,0.7261904761904762,0.35135135135135137,0.4691358024691358,0.3783783783783784,0.5490196078431373,0.52,0.7857142857142857,0.8461538461538461,0.6883116883116883,0.819672131147541,0.7241379310344828,0.8205128205128205,0.40476190476190477,0.8021978021978022,0.6623376623376623,0.8625,0.7222222222222222,0.40229885057471265,0.3493975903614458,0.25609756097560976,0.125,0.13333333333333333,0.07865168539325842,0.07954545454545454,0.0449438202247191
3043,0.7,0.5277777777777778,0.47619047619047616,0.5,0.3888888888888889,0.023996964810774922,0.0,0.0,0.5,0.25,0.028076093029931772,0.14285714285714285,0.14285714285714285,0.5862068965517241,0.5647058823529412,0.5,0.7093023255813954,0.7530864197530864,0.6046511627906976,0.6373626373626373,0.4523809523809524,0.46987951807228917,0.7125,0.6547619047619048,0.6621621621621622,0.7160493827160493,0.6756756756756757,0.5490196078431373,0.6933333333333334,0.4857142857142857,0.6307692307692307,0.7922077922077922,0.6721311475409836,0.5632183908045977,0.6923076923076923,0.7976190476190477,0.5604395604395604,0.6103896103896104,0.65,0.7638888888888888,0.7701149425287356,0.7710843373493976,0.7804878048780488,0.125,0.07777777777777778,0.14606741573033707,0.13636363636363635,0.0449438202247191
3045,0.65,0.5,0.23809523809523808,0.5,0.3888888888888889,0.031584937873470546,0.0,0.0,0.75,0.5,0.037815836823408194,0.061224489795918366,0.2857142857142857,0.27586206896551724,0.6588235294117647,0.6395348837209303,0.5813953488372093,0.7654320987654321,0.7209302325581395,0.7362637362637363,0.7142857142857143,0.6265060240963856,0.75,0.75,0.6081081081081081,0.5925925925925926,0.7162162162162162,0.5490196078431373,0.64,0.7,0.5538461538461539,0.7272727272727273,0.39344262295081966,0.7471264367816092,0.5897435897435898,0.6785714285714286,0.6483516483516484,0.7532467532467533,0.6875,0.7638888888888888,0.5517241379310345,0.6746987951807228,0.5853658536585366,0.06818181818181818,0.05555555555555555,0.056179775280898875,0.07954545454545454,0.12359550561797752
3050,0.8,0.5555555555555556,0.5714285714285714,0.5,0.3888888888888889,0.01261500521673148,0.0,0.25,0.5,0.5,0.014235404481307381,0.3469387755102041,0.2857142857142857,0.06896551724137931,0.8117647058823529,0.37209302325581395,0.7093023255813954,0.7283950617283951,0.36046511627906974,0.6923076923076923,0.7142857142857143,0.39759036144578314,0.65,0.7023809523809523,0.5540540540540541,0.6419753086419753,0.581081081081081,0.5294117647058824,0.6,0.7428571428571429,0.5538461538461539,0.5324675324675324,0.6721311475409836,0.7471264367816092,0.7435897435897436,0.8095238095238095,0.5714285714285714,0.42857142857142855,0.5,0.7361111111111112,0.8390804597701149,0.8072289156626506,0.8292682926829268,0.07954545454545454,0.13333333333333333,0.06741573033707865,0.07954545454545454,0.06741573033707865
3066,0.55,0.5833333333333334,0.6666666666666666,0.5,0.3888888888888889,0.031584937873470546,0.023454157782515993,0.25,0.5,0.25,0.03371489206826023,0.7653061224489796,0.42857142857142855,0.7241379310344828,0.32941176470588235,0.13953488372093023,0.7674418604651163,0.6049382716049383,0.3023255813953488,0.5604395604395604,0.19047619047619047,0.14457831325301204,0.5625,0.5714285714285714,0.5405405405405406,0.5925925925925926,0.40540540540540543,0.47058823529411764,0.4666666666666667,0.2714285714285714,0.6923076923076923,0.6363636363636364,0.8360655737704918,0.367816091954023,0.782051282051282,0.7619047619047619,0.34065934065934067,0.4025974025974026,0.4375,0.6666666666666666,0.735632183908046,0.7710843373493976,0.7439024390243902,0.14772727272727273,0.12222222222222222,0.14606741573033707,0.125,0.056179775280898875
3081,0.5,0.5277777777777778,0.47619047619047616,0.5,0.3888888888888889,0.03727591767049227,0.07249466950959488,0.0,0.5,0.5,0.037815836823408194,0.07142857142857142,0.14285714285714285,0.2413793103448276,0.7294117647058823,0.7093023255813954,0.5348837209302325,0.7530864197530864,0.6976744186046512,0.7142857142857143,0.7619047619047619,0.8192771084337349,0.75,0.7738095238095238,0.5945945945945946,0.6790123456790124,0.7162162162162162,0.5098039215686274,0.6933333333333334,0.6857142857142857,0.5384615384615384,0.7922077922077922,0.5573770491803278,0.7816091954022989,0.8589743589743589,0.6785714285714286,0.6813186813186813,0.7142857142857143,0.5125,0.7222222222222222,0.735632183908046,0.7108433734939759,0.6829268292682927,0.056818181818181816,0.15555555555555556,0.056179775280898875,0.07954545454545454,0.12359550561797752
